index;year;month;day;weekday;exits;in_sample;Date;exits_yesterday;exits_last_week;target_daily_roll;target_daily_emov_fast;target_daily_emov_slow;target_daily_weekday_roll;target_daily_weekday_emov_fast;target_daily_weekday_emov_slow
169;2010;11;8;0;9377.0;True;2010-11-08 00:00:00;4036.0;11134.0;7394.1;4000.244462844117;4968.397805975613;11597.5;11223.2795277588;12357.30978908001
170;2010;11;9;1;9708.0;True;2010-11-09 00:00:00;9377.0;10682.0;6947.5;9120.964022040196;7172.698902987806;14027.25;10830.60416776128;13146.896664732496
171;2010;11;10;2;11463.0;True;2010-11-10 00:00:00;9708.0;11786.0;7680.75;9680.045905811437;8440.349451493903;14440.5;11837.37435613382;13568.595830178012
172;2010;11;11;3;5503.0;True;2010-11-11 00:00:00;11463.0;7345.0;8718.05;11378.09742408626;9951.67472574695;14149.0;7669.02006481981;11776.616548694166
173;2010;11;12;4;9290.0;True;2010-11-12 00:00:00;5503.0;8629.0;8154.95;5782.766544004108;7727.337362873475;13911.75;8881.222391644627;12282.574612174905
174;2010;11;13;5;1852.0;True;2010-11-13 00:00:00;9290.0;3020.5;8015.75;9122.988883047816;8508.668681436739;4613.25;2999.789370904693;3817.2825210560873
175;2010;11;14;6;839.0;True;2010-11-14 00:00:00;1852.0;4036.0;7022.35;2198.23756585942;5180.334340718369;2918.0;3903.7132623955586;3289.146046826008
176;2010;11;15;0;4464.0;True;2010-11-15 00:00:00;839.0;9377.0;6371.75;903.7255983742582;3009.6671703591846;11319.75;9464.91807275042;10867.154850129928
177;2010;11;16;1;4829.0;True;2010-11-16 00:00:00;4464.0;9708.0;5955.25;4294.463123732107;3736.8335851795923;12217.75;9761.457341321964;11427.448281122694
178;2010;11;17;2;3611.0;True;2010-11-17 00:00:00;4829.0;11463.0;6136.1;4803.545863034862;4282.916792589796;12490.25;11480.827350292087;12515.797883713183
179;2010;11;18;3;4198.0;True;2010-11-18 00:00:00;3611.0;5503.0;6093.6;3667.787898239755;3946.958396294898;10380.75;5606.143812610468;8639.808180862909
180;2010;11;19;4;4451.0;True;2010-11-19 00:00:00;4198.0;9290.0;5575.7;4172.751804678083;4072.479198147449;11809.25;9270.534399602126;10786.287261494614
181;2010;11;20;5;4820.5;True;2010-11-20 00:00:00;4451.0;1852.0;5050.0;4437.750085937052;4261.739599073724;3516.75;1906.6566367097473;2834.641231243051
182;2010;11;21;6;4713.0;True;2010-11-21 00:00:00;4820.5;839.0;4385.75;4802.27381361605;4541.119799536862;2680.75;984.938726780741;2064.0729869029815
183;2010;11;22;0;11156.0;True;2010-11-22 00:00:00;4713.0;4464.0;4306.75;4717.2511339817165;4627.059899768431;9513.0;4702.138955845258;7665.577377357742
184;2010;11;23;1;11875.0;True;2010-11-23 00:00:00;11156.0;4829.0;4493.35;10849.392911141986;7891.529949884216;9742.5;5063.878921015332;8128.224091399075
185;2010;11;24;2;10845.0;True;2010-11-24 00:00:00;11875.0;3611.0;5495.65;11826.161567197238;9883.264974942107;9915.0;3985.7536833472427;8063.398875510676
186;2010;11;25;3;2803.0;True;2010-11-25 00:00:00;10845.0;4198.0;6496.25;10891.721979390344;10364.132487471054;7790.25;4265.054467267166;6418.904057337404
187;2010;11;26;4;7323.0;True;2010-11-26 00:00:00;2803.0;4451.0;6330.15;3188.177237113826;6583.566243735527;9053.25;4680.501638076293;7618.643583545738
188;2010;11;27;5;2153.5;True;2010-11-27 00:00:00;7323.0;4820.5;6579.55;7126.103677957801;6953.283121867764;3017.125;4681.745554129036;3827.5706304173264
189;2010;11;28;6;1362.0;True;2010-11-28 00:00:00;2153.5;4713.0;6433.8;2390.290651331324;4553.391560933882;2669.5;4535.4732727038445;3388.536513187535
190;2010;11;29;0;4291.0;True;2010-11-29 00:00:00;1362.0;11156.0;6150.2;1410.9662214919679;2957.695780466941;9032.75;10848.673283611679;9410.78870168171
191;2010;11;30;1;4608.0;True;2010-11-30 00:00:00;4291.0;11875.0;6134.2;4153.8555343567605;3624.3478902334705;9273.5;11550.66090100073;10001.612059657366
192;2010;12;1;2;4368.0;True;2010-12-01 00:00:00;4608.0;10845.0;6112.95;4586.374073064608;4116.173945116735;9426.25;10518.369223016534;9454.19944811761
193;2010;12;2;3;4468.0;True;2010-12-02 00:00:00;4368.0;2803.0;6078.45;4378.3987653840295;4242.086972558367;4962.25;2872.6216412984363;4610.95201519841
194;2010;12;3;4;4873.0;True;2010-12-03 00:00:00;4468.0;7323.0;5409.65;4463.733274542097;4355.0434862791835;7423.25;7197.1667446702995;7470.821790671511
195;2010;12;4;5;3906.0;True;2010-12-04 00:00:00;4873.0;2153.5;4709.45;4853.511108311528;4614.021743139592;2961.625;2273.892645434716;2990.5353089722644
196;2010;12;5;6;2704.0;True;2010-12-05 00:00:00;3906.0;1362.0;4015.55;3951.1195765862635;4260.010871569796;2737.5;1513.1177748906593;2375.268249044331
197;2010;12;6;0;10297.0;True;2010-12-06 00:00:00;2704.0;4291.0;4005.65;2763.386646504108;3482.005435784898;7322.0;4603.270156362461;6850.894341304504
198;2010;12;7;1;7623.0;True;2010-12-07 00:00:00;10297.0;4608.0;4303.05;9938.256506976386;6889.502717892449;7755.0;4938.602900047655;7304.806019782297
199;2010;12;8;2;10399.0;True;2010-12-08 00:00:00;7623.0;4368.0;4850.0;7733.250309856019;7256.251358946225;7571.75;4660.87472490555;6911.09971458502
200;2010;12;9;3;6641.0;True;2010-12-09 00:00:00;10399.0;4468.0;5753.7;10272.059538564572;8827.625679473113;4243.0;4392.029601966593;4539.476007332936
201;2010;12;10;4;11028.0;True;2010-12-10 00:00:00;6641.0;4873.0;5988.7;6813.907597074503;7734.312839736556;6484.25;4983.6746068890625;6171.910890496935
202;2010;12;11;5;1655.5;True;2010-12-11 00:00:00;11028.0;3906.0;6630.7;10827.328933194025;9381.156419868279;3183.0;3828.280602163558;3448.267656191318
203;2010;12;12;6;321.0;True;2010-12-12 00:00:00;1655.5;2704.0;6359.45;2092.2537587235256;5518.3282099341395;2404.5;2647.2913226138407;2539.634125134476
204;2010;12;13;0;1442.0;True;2010-12-13 00:00:00;321.0;10297.0;5944.75;405.3454170820728;2919.6641049670698;7552.0;10025.870007445832;8573.947173861688
205;2010;12;14;1;1420.0;True;2010-12-14 00:00:00;1442.0;7623.0;5601.65;1392.6354960515273;2180.832052483535;7233.75;7495.171566668936;7463.90301018749
206;2010;12;15;2;1500.0;True;2010-12-15 00:00:00;1420.0;10399.0;5353.05;1418.696928383406;1800.4160262417674;7305.75;10125.755939281216;8655.04986054087
207;2010;12;16;3;772.0;True;2010-12-16 00:00:00;1500.0;6641.0;5232.65;1496.1284251611146;1650.2080131208836;4527.5;6533.906171522219;5590.238005623664
208;2010;12;17;4;1530.0;True;2010-12-17 00:00:00;772.0;11028.0;4280.15;806.482305960053;1211.1040065604418;6918.75;10740.174981280432;8599.955449771052
209;2010;12;18;5;3545.0;True;2010-12-18 00:00:00;1530.0;1655.5;3670.85;1495.5467764742882;1370.552003280221;3133.875;1758.9657429601696;2551.883826426014
210;2010;12;19;6;3108.0;True;2010-12-19 00:00:00;3545.0;321.0;2985.45;3447.4069893559185;2457.7760016401107;2275.0;431.7757772673259;1430.3170605009739
211;2010;12;20;0;5389.0;True;2010-12-20 00:00:00;3108.0;1442.0;2632.15;3124.162237588377;2782.8880008200554;6796.5;1850.7557146402783;5007.9735836097725
212;2010;12;21;1;3614.0;True;2010-12-21 00:00:00;5389.0;1420.0;2068.25;5281.150582742303;4085.944000410028;6381.5;1709.2938841270925;4441.951502279333
213;2010;12;22;2;4743.0;True;2010-12-22 00:00:00;3614.0;1500.0;2264.1;3693.388122987729;3849.972000205014;6778.0;1910.7502828229156;5077.524926938606
214;2010;12;23;3;4475.0;True;2010-12-23 00:00:00;4743.0;772.0;2706.3;4693.018482047035;4296.486000102507;3671.0;1046.3764843582012;3181.1190005681656
215;2010;12;24;4;3392.0;True;2010-12-24 00:00:00;4475.0;1530.0;3009.6;4485.38183247843;4385.743000051254;6188.5;1968.5797610133545;5064.977721593322
216;2010;12;25;5;975.5;True;2010-12-25 00:00:00;3392.0;3545.0;3206.8;3444.065801546592;3888.871500025627;2815.0;3459.9507496647702;3048.4419136754627
217;2010;12;26;6;1464.0;True;2010-12-26 00:00:00;975.5;3108.0;3154.35;1093.0507524546;2432.1857500128135;1873.75;2980.5607512984443;2269.158531031719
218;2010;12;27;0;1562.0;True;2010-12-27 00:00:00;1464.0;5389.0;3223.55;1446.3357501168857;1948.0928750064068;5354.75;5220.512176887632;5198.486791893601
219;2010;12;28;1;4684.0;True;2010-12-28 00:00:00;1562.0;3614.0;3226.75;1556.4921785769945;1755.0464375032034;4316.25;3523.299708767957;4027.975750946894
220;2010;12;29;2;5380.0;True;2010-12-29 00:00:00;4684.0;4743.0;3340.65;4535.071056122714;3219.5232187516017;5252.5;4608.13096584871;4910.262463391415
221;2010;12;30;3;6117.0;True;2010-12-30 00:00:00;5380.0;4475.0;3567.85;5339.765288386796;4299.761609375801;4089.0;4311.732213540867;3828.059500585338
222;2010;12;31;4;3618.0;True;2010-12-31 00:00:00;6117.0;3392.0;3640.65;6079.988823256514;5208.3808046879;5205.75;3324.2180838577788;4228.48886040714
223;2011;1;1;5;2327.5;True;2011-01-01 00:00:00;3618.0;975.5;3641.05;3735.237563012215;4413.19040234395;2520.5;1093.8071785554655;2011.970956355087
224;2011;1;2;6;1959.0;True;2011-01-02 00:00:00;2327.5;1464.0;3399.5;2394.5351220482007;3370.345201171975;1899.25;1536.2171786332594;1866.5792653283938
225;2011;1;3;0;2946.0;True;2011-01-03 00:00:00;1959.0;1562.0;3147.9;1979.739767716581;2664.6726005859873;4672.5;1736.2148655660778;3380.243395523458
226;2011;1;4;1;3182.0;True;2011-01-04 00:00:00;2946.0;4684.0;3103.3;2899.987607986504;2805.3363002929937;4335.25;4628.728557560379;4355.987875549818
227;2011;1;5;2;3222.0;True;2011-01-05 00:00:00;3182.0;5380.0;3323.95;3168.570838475548;2993.668150146497;5505.5;5343.244331707082;5145.1312317503925
228;2011;1;6;3;3013.0;True;2011-01-06 00:00:00;3222.0;6117.0;3499.75;3219.4557542131215;3107.8340750732486;4501.25;6031.0348673114695;4972.529750559137
229;2011;1;7;4;3043.0;True;2011-01-07 00:00:00;3013.0;3618.0;3644.85;3022.8312263911007;3060.4170375366243;4892.0;3604.010384945608;3923.2444301325
230;2011;1;8;5;4371.0;True;2011-01-08 00:00:00;3043.0;2327.5;3480.75;3042.0395822091;3051.7085187683124;2125.875;2268.752722788355;2169.735478214276
231;2011;1;9;6;3619.0;True;2011-01-09 00:00:00;4371.0;1959.0;3379.85;4307.716170581385;3711.354259384156;1713.0;1938.8674846968217;1912.7896326749562
232;2011;1;10;0;8730.0;True;2011-01-10 00:00:00;3619.0;2946.0;3130.05;3651.796008122923;3665.177129692078;2834.75;2888.3911840745754;3163.1216977364525
233;2011;1;11;1;4751.0;True;2011-01-11 00:00:00;8730.0;3182.0;3641.25;8488.180762291568;6197.588564846039;3225.0;3250.8918360743037;3768.993937706574
234;2011;1;12;2;7198.0;True;2011-01-12 00:00:00;4751.0;3222.0;3883.6;4928.960988680551;5474.2942824230195;3711.25;3323.0116348431948;4183.565615763255
235;2011;1;13;3;9822.0;True;2011-01-13 00:00:00;7198.0;3013.0;4407.5;7089.950523270502;6336.14714121151;3594.25;3156.7159460624507;3992.764875165509
236;2011;1;14;4;9019.0;True;2011-01-14 00:00:00;9822.0;3043.0;5095.1;9691.902405870023;8079.073570605755;2895.75;3069.7147802355053;3483.122215015013
237;2011;1;15;5;4631.5;True;2011-01-15 00:00:00;9019.0;4371.0;5678.8;9051.042971708097;8549.036785302877;2804.75;4270.892986799445;3270.3677392352683
238;2011;1;16;6;3188.0;True;2011-01-16 00:00:00;4631.5;3619.0;5819.75;4841.954427224196;6590.268392651438;2537.5;3538.9936897474677;2765.8948164367926
239;2011;1;17;0;4134.0;True;2011-01-17 00:00:00;3188.0;8730.0;5837.25;3266.759734629724;4889.134196325719;4656.75;8451.828151622598;5946.560849030244
240;2011;1;18;1;10119.0;True;2011-01-18 00:00:00;4134.0;4751.0;5946.35;4092.7028445061774;4511.567098162859;4057.75;4679.5662779083;4259.996968881867
241;2011;1;19;2;5222.0;True;2011-01-19 00:00:00;10119.0;7198.0;6521.15;9832.033468786009;7315.28354908143;5135.75;7013.4767445163425;5690.782807969359
242;2011;1;20;3;8629.0;True;2011-01-20 00:00:00;5222.0;9822.0;6681.45;5441.525403275525;6268.641774540714;5856.75;9504.605521241068;6907.382437752407
243;2011;1;21;4;10467.0;True;2011-01-21 00:00:00;8629.0;9019.0;6671.35;8477.215495394074;7448.820887270357;4768.0;8735.700703820738;6251.061107668622
244;2011;1;22;5;4846.0;True;2011-01-22 00:00:00;10467.0;4631.5;7242.95;10372.248356923526;8957.910443635179;3076.375;4614.3282374666405;3950.9338696572486
245;2011;1;23;6;3239.0;True;2011-01-23 00:00:00;4846.0;3188.0;7007.75;5109.154683663026;6901.9552218175895;2557.5;3204.7139852260702;2976.947408230681
246;2011;1;24;0;16183.0;True;2011-01-24 00:00:00;3239.0;4134.0;6349.45;3328.0549849363347;5070.477610908794;4343.0;4339.610864362981;5040.280424488746
247;2011;1;25;1;16880.0;True;2011-01-25 00:00:00;16183.0;10119.0;7065.85;15570.859761187445;10626.738805454397;5684.0;9859.979346567063;7189.498484526193
248;2011;1;26;2;2301.0;True;2011-01-26 00:00:00;16880.0;5222.0;8290.7;16817.659988627973;13753.3694027272;5255.5;5307.30841640554;5456.391403977858
249;2011;1;27;3;11619.0;True;2011-01-27 00:00:00;2301.0;8629.0;8202.0;2992.2695232679994;8027.1847013636;6895.25;8670.69550101148;7768.191218901256
250;2011;1;28;4;16771.0;True;2011-01-28 00:00:00;11619.0;10467.0;8950.5;11208.203310631809;9823.0923506818;6536.75;10384.557176372415;8359.03055389566
251;2011;1;29;5;5527.5;True;2011-01-29 00:00:00;16771.0;4846.0;9615.7;16506.104919553894;13297.0461753409;4044.0;4834.968011307936;4398.466934841649
252;2011;1;30;6;4194.0;True;2011-01-30 00:00:00;5527.5;3239.0;9646.25;6050.290710454948;9412.27308767045;3001.25;3237.367332629813;3107.973704119154
253;2011;1;31;0;9518.0;True;2011-01-31 00:00:00;4194.0;16183.0;9202.75;4282.3947957359505;6803.136543835225;7998.25;15619.029088779189;10611.640212325447
254;2011;2;1;1;9209.0;True;2011-02-01 00:00:00;9518.0;16880.0;9107.85;9268.685466463618;8160.568271917613;8733.0;16545.71330221748;12034.749242333604
255;2011;2;2;2;8737.0;True;2011-02-02 00:00:00;9209.0;2301.0;9544.15;9211.842165069696;8684.784135958806;4485.75;2444.157543638359;3878.6957019659703
256;2011;2;3;3;7948.0;True;2011-02-03 00:00:00;8737.0;11619.0;10093.95;8759.611531669985;8710.892067979403;8270.75;11478.604547667212;9693.595609478647
257;2011;2;4;4;9162.0;True;2011-02-04 00:00:00;7948.0;16771.0;9270.45;7986.648168174761;8329.446033989701;9825.0;16466.883675065354;12565.015277009035
258;2011;2;5;5;3963.0;True;2011-02-05 00:00:00;9162.0;5527.5;8498.65;9106.030865151179;8745.72301699485;4844.0;5494.522286252759;4962.98346742904
259;2011;2;6;6;2822.0;True;2011-02-06 00:00:00;3963.0;4194.0;8664.85;4207.906231673866;6354.361508497425;3560.0;4148.446063458563;3650.986852067479
260;2011;2;7;0;3963.0;True;2011-02-07 00:00:00;2822.0;9518.0;7785.15;2887.9955348416124;4588.180754248713;9641.25;9808.525194703772;10064.820106158744
261;2011;2;8;1;3901.0;True;2011-02-08 00:00:00;3963.0;9209.0;6504.35;3911.809311182934;4275.590377124357;10239.75;9558.367300105596;10621.874621156521
262;2011;2;9;2;3773.0;True;2011-02-09 00:00:00;3901.0;8737.0;6341.7;3901.5147291039493;4088.2951885621783;5864.5;8437.340835411349;6307.84785100066
263;2011;2;10;3;3836.0;True;2011-02-10 00:00:00;3773.0;7948.0;6299.6;3779.11974900495;3930.6475942810894;9504.5;8116.124026079391;8820.797804732973
264;2011;2;11;4;4160.0;True;2011-02-11 00:00:00;3836.0;9162.0;5731.4;3833.291416619283;3883.3237971405447;11354.75;9509.85160357454;10863.507638492138
265;2011;2;12;5;11047.0;True;2011-02-12 00:00:00;4160.0;3963.0;5226.5;4144.442448410442;4021.6618985702726;4742.0;4035.929632678703;4462.991733710882
266;2011;2;13;6;8523.0;True;2011-02-13 00:00:00;11047.0;2822.0;5457.5;10718.30678325764;7534.330949285137;3360.75;2885.1640982599315;3236.4934260307236
267;2011;2;14;0;19945.0;True;2011-02-14 00:00:00;8523.0;3963.0;5515.0;8627.538418250364;8028.665474642568;8449.5;4241.358342604942;7013.910053068274
268;2011;2;15;1;20468.0;True;2011-02-15 00:00:00;19945.0;3901.0;6593.3;19406.073258011922;13986.832737321285;10027.25;4170.398442862172;7261.437310566036
269;2011;2;16;2;21555.0;True;2011-02-16 00:00:00;20468.0;3773.0;8243.8;20417.432059905328;17227.41636866064;5008.25;3995.1114683529213;5040.423925495719
270;2011;2;17;3;20596.0;True;2011-02-17 00:00:00;21555.0;3836.0;10117.1;21500.83009809073;19391.20818433032;8008.0;4039.8154298133045;6328.3989023574195
271;2011;2;18;4;20166.0;True;2011-02-18 00:00:00;20596.0;4160.0;11780.4;20639.08714752813;19993.60409216516;10140.0;4414.754838265454;7511.753819233875
272;2011;2;19;5;9679.5;True;2011-02-19 00:00:00;20166.0;11047.0;13406.9;20188.527959406103;20079.80204608258;6345.875;10713.139506318033;7754.995866867417
273;2011;2;20;6;6809.0;True;2011-02-20 00:00:00;9679.5;8523.0;13997.55;10179.929902828862;14879.65102304129;4694.5;8254.531623726663;5879.746713024978
274;2011;2;21;0;9661.0;True;2011-02-21 00:00:00;6809.0;19945.0;14294.85;6969.52047156328;10844.325511520645;12402.25;19197.207540124044;13479.455026545897
275;2011;2;22;1;27519.0;True;2011-02-22 00:00:00;9661.0;20468.0;14844.95;9532.834308169678;10252.662755760322;12614.5;19691.92373537439;13864.71865529503
276;2011;2;23;2;17812.0;True;2011-02-23 00:00:00;27519.0;21555.0;16492.15;26662.51591943665;18885.83137788016;9091.5;20718.81483182633;13297.71196276288
277;2011;2;24;3;26986.0;True;2011-02-24 00:00:00;17812.0;20596.0;17421.05;18233.453139020792;18348.91568894008;10999.75;19807.610258562538;13462.199451191686
278;2011;2;25;4;22932.0;True;2011-02-25 00:00:00;26986.0;20166.0;18125.15;26569.212054239084;22667.45784447004;12564.75;19415.94070658407;13838.876909628447
279;2011;2;26;5;2747.5;True;2011-02-26 00:00:00;22932.0;9679.5;18371.55;23105.200574011385;22799.72892223502;7554.25;9728.720928872286;8717.24793343546
280;2011;2;27;6;877.0;True;2011-02-27 00:00:00;2747.5;6809.0;16490.8;3716.9143130481625;12773.61446111751;5587.0;6877.834839225079;6344.373356513334
281;2011;2;28;0;3729.0;True;2011-02-28 00:00:00;877.0;9661.0;14518.9;1012.2340149070556;6825.307230558755;10771.75;10115.105120958287;11570.227513271211
282;2011;3;1;1;3924.0;True;2011-03-01 00:00:00;3729.0;27519.0;12875.2;3599.63019118605;5277.153615279378;15274.25;27146.282082636877;20691.859327653725
283;2011;3;2;2;4125.0;True;2011-03-02 00:00:00;3924.0;17812.0;12299.65;3908.5538186279073;4600.576807639689;12969.25;17950.41975389649;15554.855981383493
284;2011;3;3;3;3922.0;True;2011-03-03 00:00:00;4125.0;26986.0;12031.25;4114.693038982281;4362.7884038198445;14841.5;26644.171917074404;20224.09972560199
285;2011;3;4;4;2750.0;True;2011-03-04 00:00:00;3922.0;22932.0;11457.35;3931.175858999156;4142.394201909922;14105.0;22764.568605075434;18385.43845481836
286;2011;3;5;5;314.0;True;2011-03-05 00:00:00;2750.0;2747.5;8980.45;2806.24646947615;3446.197100954961;6859.25;3079.9390918510617;5732.373966715015
287;2011;3;6;6;21.0;True;2011-03-06 00:00:00;314.0;877.0;7230.65;432.6784033083883;1880.0985504774806;4757.75;1162.7540399630993;3610.6866782541806
288;2011;3;7;0;5152.5;True;2011-03-07 00:00:00;21.0;3729.0;4534.15;40.603733490875655;950.5492752387403;9324.5;4033.100243855157;7649.613756633823
289;2011;3;8;1;5492.0;True;2011-03-08 00:00:00;5152.5;3924.0;2756.2;4909.07636826147;3051.52463761937;13953.0;5029.822956316043;12307.92966382305
290;2011;3;9;2;5469.0;True;2011-03-09 00:00:00;5492.0;4125.0;3030.65;5464.241731821974;4271.762318809685;11816.25;4783.3533216141195;9839.927990689148
291;2011;3;10;3;5292.0;True;2011-03-10 00:00:00;5469.0;3922.0;3489.85;5468.773415801046;4870.381159404842;13835.0;5004.008186527353;12073.049862797288
292;2011;3;11;4;5285.0;True;2011-03-11 00:00:00;5292.0;2750.0;3646.15;5300.417781704812;5081.190579702421;12502.0;3703.0746954797833;10567.719227405625
293;2011;3;12;5;3523.5;True;2011-03-12 00:00:00;5285.0;314.0;3782.25;5285.734180081182;5183.0952898512105;5947.0;445.71138532624116;3023.1869833562755
294;2011;3;13;6;2112.0;True;2011-03-13 00:00:00;3523.5;21.0;3722.1;3607.415913337199;4353.297644925606;4057.5;75.36923999824289;1815.8433391262743
295;2011;3;14;0;17443.0;True;2011-03-14 00:00:00;2112.0;5152.5;3541.1;2183.210281587486;3232.648822462803;9621.875;5099.195249707388;6401.056878316627
296;2011;3;15;1;18326.0;True;2011-03-15 00:00:00;17443.0;5492.0;5010.4;16716.34334674226;10337.824411231402;14350.75;5469.991569348383;8899.96483191075
297;2011;3;16;2;18001.0;True;2011-03-16 00:00:00;18326.0;5469.0;6811.6;18249.349683178203;14331.912205615701;12240.25;5436.350158172101;7654.463995344077
298;2011;3;17;3;18756.0;True;2011-03-17 00:00:00;18001.0;5292.0;8609.6;18012.826175389437;16166.45610280785;14199.0;5278.2861041203505;8682.524931397873
299;2011;3;18;4;18635.0;True;2011-03-18 00:00:00;18756.0;5285.0;9969.95;18720.61077025664;17461.228051403923;12783.25;5209.670223594276;7926.359613702212
300;2011;3;19;5;9889.5;True;2011-03-19 00:00:00;18635.0;3523.5;11284.25;18639.076703345552;18048.11402570196;4066.125;3376.938637396487;3273.343491678195
301;2011;3;20;6;6416.0;True;2011-03-20 00:00:00;9889.5;2112.0;11726.3;10306.146509683122;13968.80701285098;2454.75;2015.017582857059;1963.9216695631708
302;2011;3;21;0;22052.0;True;2011-03-21 00:00:00;6416.0;17443.0;11838.7;6601.2450718896725;10192.40350642549;8996.375;16855.19977379559;11922.028439158941
